53.605378,-113.1231154,T8E 2K7,182-53431 Range Road 221,Resturant
53.48155,-113.38384,,,Public Service
53.481003,-113.385788,T6T 1J9,2845 43A Avenue NW,Education
53.542019907596,-113.48367523976,,,Sports & Recreation
51.133060102048,-114.12164211273,T3K 3G2,7 MacEwan Park Place,Association & Orginization
51.011324,-114.037865,T2G 2A7,4-1115 48 Ave SE,Transportation
50.71994,-113.953831,T1S 1A3,3-115 Fisher St,Association & Orginization
54.465031,-110.17379,T9M 1P4,1867 STN Main,Shopping
54.26822,-110.7375,T9N 0H1,4901 50th Ave, Unit 2,Financial Association & Orginization
54.414298522208,-110.20762196458,,,Association & Organization
53.677200219296,-112.82974226403,,,Sports & Recreation
54.416563947636,-110.21639406681,T9M 1R3,5202 55th Street,Association & Orginization Shopping Resturant
53.59531363654,-112.33617664991,,5321 Sawchuk Street,Transportaion Shopping Resturant
53.990133652118,-111.31776766714,T0A 3A1,5701 50 Ave,Shopping
54.632193,-110.552479,,,Association & Organization
53.896434147707,-110.89942702625,,,Shopping
53.99169402311,-111.30180895329,T0A 3A0,5001 52nd St,Association & Orginization Shopping Resturant
53.34999,-110.856169,T9X 0B4,4121 51th Street,Association & Orginization Shopping Resturant
53.881218,-110.5572,T0A 2J0,,Parks
54.110268,-112.48375,T0A 3C0,,Transportaion Shopping Resturant
54.46464,-110.181946,T9M,701-743 16 Street,Transportaion Shopping Resturant
53.676786242799,-112.832518048,,,53.991403,-111.278972,T0A 3A3,4341 50 Avenue,Accomodation Association & Organization
54.414312537303,-110.21018504532,,5205,Healthcare
53.538528442383,-112.19998168945,,,Transportation
53.992104,-111.119917,,,Public Service
54.017081084051,-111.53929341355,T0A 2Y0,Hwy 36 and 28,Transportaion Shopping Resturant
53.991542163379,-111.29669875061,,,Arts & Entertainment
53.9932132,-111.2981728,T0A 3A0,5133 50 Ave,Accomodation Association & Organization
53.991401,-111.296079,T0A 3A0,4928 50 Ave,Shopping
53.990003,-111.283864,,,Education
53.988691,-111.286504,,,Healthcaare
54.267655216876,-110.73068618774,,4602 50 Avenue,Transportaion Shopping Resturant
54.54496,-110.33484,,,53.896839541756,-110.89718221926,,,Resturant
54.420399152461,-110.21376075766,,,Transportaion
54.583700955682,-110.39414539215,,Middle Of No Where,Association & Organization
53.355074,-110.853032,,,Arts & Entertainment
53.6594,-111.231,,4726 50 street,Resturant
53.499119591482,-112.04967620866,,,Arts & Entertainment
53.897178245468,-110.90576088384,,,Healthcare
54.447745618231,-110.20428697128,,,Sports & Recreation
54.408,-110.202928,,,Arts & Entertainment Sports & Recreation
54.402721380979,-110.20041278753,,,53.89639955614,-110.90057887461,,,Healthcare
54.413593,-110.20559,T9M 1P4,5004 50th Avenue,Accomodation Association & Organization
53.4977913,-112.0582962,T9C 1M4,5213 51st Avenue,53.489028765099,-112.04335427679,,Highway 16,53.99069397513,-111.29464728758,T0A 3A0,4810 49th St, Box 234,Accomodation Association & Organization
53.989372,-111.283103,T0A 3A3,4505 48 Ave,Healthcare
53.989566802979,-111.27129364014,,220/40 Sokak No 12,Accomodation
53.987229,-111.267927,T0A 3A2,4916 51 Ave,Healthcare
53.315063195715,-111.36581029107,,,Arts & Entertainment
53.495378,-112.054278,,48th Ave,54.463564,-110.174347,,,Shopping
58.513852864678,-117.12867291728,,,Transportaion Shopping Resturant
58.58704176225,-120.1792731538,,,Association & Organization
58.515674591064,-117.12812805176,,,Association & Orginization
58.508992,-119.396557,T0H 2Y0,4 Olson Rd,Financial Association & Orginization
58.518417358398,-117.12624359131,,,Accomodation
58.519805469406,-117.13213951021,,9815 101th Street,58.501410774844,-119.39911005898,T0H,3 Rainbow Drive,58.509054,-117.130276,,,Association & Organization
58.517963,-117.129622,T0H 1Z0,9808 100 Avenue,Association & Orginization
58.508915,-117.14214,T0H 1Z0,9801 Rainbow Blvd,Transportaion
58.501469,-117.14361,T0H 1Z0,11700 95 St,Transportaion Shopping Resturant
58.517223315253,-117.12929964066,T0S 1Z0,9807, 100th Avenue,Shopping
58.4970917,-119.3719819,T0H 2Y0,Home Rd & AB-58,Transportaion Shopping Resturant
58.508341454122,-117.13379146884,,,58.49428956267,-119.41009547486,,,Accomodation
59.156552,-118.690394,T0H 4E0,989 Tower Rd,Transportaion Shopping Resturant
58.512606,-117.135522,,,Sports & Recreation
54.717732,-113.281014,,4709-47 St,Accomodation
54.712806,-113.281975,T9S 1H6,4510 48 St.,Education
54.71406,-113.25256,,,Education
54.819637201754,-112.67955697712,,Main Ave.,Shopping
54.819999935238,-112.68340673319,,Highway 63,Transportaion Shopping Resturant
54.819925606007,-112.68328599621,,Hwy 63,Resturant
53.948946106419,-113.11766604951,,,54.643064642866,-113.27777800695,,,Accomodation
54.153751859999,-113.86022865772,T7P 1T6,10424 - 100 Avenue,Transportation
53.827311024362,-113.32409645711,,,Transportaion Shopping Resturant
54.15457,-113.84792,,Highway 44,54.289166,-113.491445,,,Parks
54.159196,-113.884276,T7P 2N2,11040 93 Ave,Transportation
53.981667022298,-113.66581260448,,,Transportaion Shopping Resturant
54.113211261832,-112.47328188293,,,Shopping
54.096041,-112.476462,T0A 3C0,2820 50 St,54.038204015361,-113.01985928307,,,54.768504,-111.982242,,,Transportaion Shopping Resturant
53.94934280608,-113.15742015839,T0A 2W0,Hwy 28 & Redwater Corner,Transportaion Shopping Resturant
54.260177925584,-113.55525664653,T0B 2R0,Bound by Range Road 251 and Range road 252,Sports & Recreation
54.152662795059,-113.8514593939,,,Transportaion Shopping Resturant
54.15514,-113.1329,,6th Ave,55.226,-114.304,T0P-2A0,1551 Main Street SE,Accomodation
54.152158501151,-113.86891325018,T7P 1Y1,9631 100 St,Association & Orginization
54.297695,-114.27684,T0G 1R0,3204 TWP RD 614,Association & Orginization
54.155505,-113.859463,,,Healthcare
54.768657,-111.980774,T0A 2C0,15263 TWP RD 672,Association & Orginization
54.325433959303,-112.94486045837,T0A 2P0,,Association & Orginization
53.861841,-113.520905,T0A 0K3,56230 Rge Rd 244,Association & Orginization
54.768473,-111.981677,T0A 2C0,10263 101 Ave,Shopping
54.122817,-114.401198,,,Transportaion Shopping Resturant
54.768550623557,-111.98132514954,T0A 2C0,Box 506,Association & Organization
53.826594,-113.331608,T0,4824-50 Ave,Accomodation
54.059525896293,-113.64730263788,,651 & Hwy 2,54.769016,-111.980176,T0A 2C0,10233 101 Ave,Accomodation Association & Organization
53.949221,-113.0997681,T0A 2W0,4808 44 Street,Association & Orginization
54.098950883013,-112.80083729884,,,Transportation
53.82785,-113.325373,T0A 1N0,4708 50 Avenue,Healthcare
54.77230295,-111.98488473,,170 st 104 ave,54.71222628048,-112.60194553346,,,Shopping
55.151240546447,-114.21519756317,T0G 2B0,,Accomodation
54.1521,-113.8507,,,Association & Orginization
54.09148,-112.61427,T0A 3A0,5001 52Nd St,Association & Orginization Shopping Resturant
55.54158,-113.88222,T7X 2C7,141 Century Crossing,Association & Orginization Shopping Resturant
54.131331,-114.401268,T7N 0A2,6101 49 St,Transportation
51.194923963483,-115.52473351998,,,Parks Sports & Recreation
